tweet,sentiment
FirstResponders EMS teams need interoperable connectivity mitigate spread COVID Telit GigabitLTE Cat LM great choice recently First Responder Technology Innovation Year CompassIntel https co WGgmxBp uy https co Hz CYjC,negative
RT NTANewsNow new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
RT eugenegu If parents grandparents diabetes hypertension obesity asthma COPD making vulnerable,neutral
RT natespuewell US combat deaths Korean War US combat deaths Vietnam War Americans killed,neutral
GovRonDeSantis To avoid spread covid medical personnel wear scrubs public virus lives porous material change hospital dr office tell GovRonDeSantis let businesses open masks temp taking free statewide testing antibodies,neutral
RT CanadaFP Statement Minister Foreign Affairs International Day Multilateralism Diplomacy Peace COVID ht,positive
RT PharmERToxGuy Toxicologist Injecting ingesting inhaling household product dangerous prevent treat,neutral
RT SenTedCruz It time Congress pass RESULTs Coronavirus Patients Act another country renowned resea,neutral
RT ACLU SoCal Holding people civil immigration detention midst COVID pandemic without taking basic steps protect,neutral
RT GavinNewsom NEW CA launched first nation program Restaurants Deliver allow local restaurants provide meals fo,positive
RT Hragy RIP dear Ashraf Adly MD Head Cardiology Qena general hospital south Egypt near Luxor died today COVID infec,neutral
RT va shiva JUST IN Unbelievable FBI Raids medical facility providing high dose IV VITAMIN C THERAPY COVID patients ht,neutral
RT Finestnaijaboy Me Summer finna movie COVID,positive
RT angie rasmussen I glad contribute piece SigalSamuel voxdotcom SARSCoV HCoV COVID coronavirus transm,negative
RT cjtruth Michigan coincidence,positive
RT CBS Herridge COVID WH Briefing virus dying much rapid pace exposure higher temperatures And f,neutral
President Lukashenko many weeks total denial COVID So far infected amp died More tests done Lukashenko claims God slammed heads coronavirus As reference Ukraine tests,neutral
Warris going,neutral
RT natespuewell US combat deaths Korean War US combat deaths Vietnam War Americans killed,neutral
COVID ALERT SeatGeek sued refusing give refunds coronavirus cancelations Global Pandemic News Coronavirus COVID https co RKfcnajMgo https co qdpx CkvZ,negative
RT leahmcelrath Doctors sound alarm patients left debilitated dead Some even know infect,neutral
RT tkurdi COVID action plan protecting vulnerable Ontarians living high risk settings including homes serving developmental,neutral
RT Inevitable ET Good ole FBI Protecting us vitamin C https co B S gjiiDX,positive
RT ChelseaClinton I believe President realDonaldTrump wants us channel True Blood Tide Pod challenge fight covid,positive
RT MarkSZaidEsq Why senior Trump official apparently experience speaking COVID Especially wbaidlaw whist,positive
RT NikolovScience Watch insightful interview ER physicians COVID report findings based latest data,positive
RT NEJM The authors assessed transmission SARS CoV evaluated adequacy symptom based screening skilled nursing facili,neutral
RT Wyn President Trump I asking sarcastic question reporters room disinfectants inside,neutral
RT ianbremmer No The alignment US led global order structurally changed radically one allowed old geopoliti,neutral
RT glo girlbree Due COVID aka Coronavirus Ill sending first people like amp retweet CashApp,negative
RT RelaxsCash Due COVID aka Coronavirus Ill sending first people like amp retweet CashApp,positive
RT MDMEMA ALERT We received several calls regarding questions disinfectant use COVID This reminder,negative
juddjulian pattonoswalt After hearing presentation President Trump suggests irradiating people bodies UV light injecting bleach alcohol deal COVID https co zLmf PcG W,neutral
RT leahmcelrath Doctors sound alarm patients left debilitated dead Some even know infect,neutral
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
RT anne Lord mercy https co gWr jYxde,negative
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
RT ClubMedicinale To reflect,neutral
RT SkyNews Sky News analysis found England among European countries highest number excess deaths,neutral
RT WendyLeighS tannerkahler VanWACitizen WISN News GovEvers ABC ABCNewsLive And like every State protest,positive
RT GeriatricEDNews Can GeriED reliably accurately meaningfully measure frailty Absolutely says replynickel team says se,positive
Companies reveal plans work look like America returns office COVID Coronavirus SocialDistancing flattenthecurve https co z O vmFpcw,negative
RT HKrassenstein BREAKING The Guardian reports man named Mark Grenon contacted Trump days ago peddling idea using bleach,neutral
RT talkingwalk Dutton secret silent hidden govt MINISTER responsible emergencies amp home land security Not word fir,neutral
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
RT Cmfundisi Dear DrZweliMkhize staff Maclear hospital EC fearing lives Patient admitted suspected,neutral
RT Beard Vet Again FBI needs dismantled TATTERS https co c WqgRpS,positive
RT smitabarooah Is joke Are two countries two set damn rules Here sitting home day day followi,neutral
RT byadavbjp E GramSwaraj portal provide Gram Panchayats single interface prepare amp implement development pl,positive
RT eugenegu If parents grandparents diabetes hypertension obesity asthma COPD making vulnerable,neutral
RT GovKemp To Georgia law enforcement community thank hard work today educating public checking businesses compl,neutral
RT IslamRizza Yep It real But lie exaggerate numbers Chapter https co BFg DTKrEK,negative
RT staceyabrams I proud member former Secretary State JohnKerry coalition WorldWarZeroOrg working combat c,positive
I co signed letter MPs Peers calling Chancellor introduce Universal BasicIncome help everyone Britain recover rebuild COVID Support important action gt add name https co UCCSZadO p CompassOffice,negative
RT Proletarian RT believe Scindia responsible every Covid death Madhya Pradesh,positive
RT RecursionChris As promised bringing x channel images deep learning embeddings COVID work pub,neutral
FredTJoseph I trying get noticed ur livestreams Please HELP mom sick I work bc COVID I used take care mom pay rent bills RENTRELIEF Please help anything would help,neutral
We committing million help agri food sector expand e business COVID giving families choice buying food plants online Find https co Ryw Z nPYP OntAg OpenForBusiness CdnAgPartnership https co oS HAxJRIF,positive
RT ajplus If urgency would legislate like rent due May Rep AOC called big corporations receiving fund,neutral
RT amyklobuchar Thank Minnesota Attorney General KeithEllison I fighting make sure American choose hea,neutral
RT elleprovocateur Musk Bezos Gates Branson billionaires These deadly pathogens planet Priorities The,neutral
TAPS working provide date information government resources amp benefits COVID military veteran community including surviving military families Here need know,neutral
RT natespuewell GOP parscale Trump wasted two months denying virus ignoring warnings COVID spread K Americans die,neutral
RT tedlieu Seniors Air Force Academy already isolated campus several weeks prior graduation ceremony Making,neutral
RT SenTedCruz It time Congress pass RESULTs Coronavirus Patients Act another country renowned resea,neutral
first one https co WcIoPBZF open https co PKirJryK mask N KN KF KF besafe socialdistance corona covid respiratormask healthy USA CANADA https co sZluox VET,negative
It even scary think kano testing days infected workers,neutral
RT DeAnna Congress CNN hits new low every single day,neutral
Amen disinfectant,negative
COVID enabled turn amplifies existing inequalities injustices course every corner earth believe,neutral
RT Earth stlinda Hey ScottMorrisonMP GregHuntMP You want us trust track us FuckOff KerryStokes gets exempted frm man,positive
RT thinktankSK Saskatchewan announces new cases COVID today bring provincial total That new cases,positive
RT CityofAtlanta Simply hospital beds capacity mean need work fill Mayor,neutral
RT heatherjones Fredo Cuomo wife bathes Clorox Prevent COVID https co EZJGTIAU,negative
RT ClaudiaRupcich A nurses standing front Capitol building silence countering protestors want open th,neutral
RT nycHealthy Do NOT ingest inject Lysol disinfectant treatment COVID Household disinfectants poisonous,neutral
RT translovelies What im gonna get covid https co F b YCWJI,positive
RT JoshFrydenberg On AnzacDay show respect served continue serve nation While year Anz,positive
RT NCDCgov new cases COVID reported Lagos Gombe FCT Zamfara Edo Ogun Oyo,negative
Why COVID confinement hitting people intellectual disabilities hard World Economic Forum https co Q H U Rh,neutral
RT ajplus SCOTUS block Trump admin public charge rule COVID pandemic despite reports ppl afraid,neutral
RT Finestnaijaboy Me Summer finna movie COVID,positive
RT SamarDJarrah Thank God fasting Ramadan cant comment COVID Jacksonville https co smzvRnUOCX,positive
RT joshtpm lab confirmed COVID cases United States,negative
RT ROHLL Watch Numbers lie COVID California NewYork https co hwF FnzOko,negative
RT cjtruth Michigan coincidence https co CHyKJUPYWR,negative
RT replouiegohmert Watch FoxNews tonight PM CENTRAL I talk GovMikeHuckabee seanhannity Democrats politicizatio,neutral
RT doctor oxford Was flirtation eugenics complicity electoral fraud contempt NHS made Dominic Cum,neutral
RT MDMEMA ALERT We received several calls regarding questions disinfectant use COVID This reminder,negative
RT berkie Berlin temporary protected bike lanes installed almost overnight response COVID https co Yy AFllE C,negative
RT morethanmySLE My partner Jerry works MTA amp ensuring essential workers DEPEND mass transit get,positive
bringjoy reflect lives grateful,positive
RT morethanmySLE UPDATE health I considered Lupus flare Possible COVID related stress Hydroxychloroquine help,positive
RT DonnaWR WHY New York mandating nursing homes MUST take COVID patients March ThingsThatMakeYouGoHmmm https,negative
RT va shiva JUST IN Unbelievable FBI Raids medical facility providing high dose IV VITAMIN C THERAPY COVID patients ht,neutral
RT NoodleSparklez Gov Cuomo There another wave COVID fall I enough BS artists This virus real,neutral
RT amyklobuchar Thank Minnesota Attorney General KeithEllison I fighting make sure American choose hea,neutral
Bro numbers,neutral
RT DavKat Trump rolled China inital downplaying COVID needed trade deal https co wzvxBVHgkl,negative
TheMightySite done incredible job capturing COVID experiences Great reminder compassionate patient challenging times InThisTogether TogetherAtHome https co YQMKbEM sC,positive
GovAbbott What processes place contain spread Covid Do hospitals enough PPE Why bottom half States per capita testing Covid How contact tracing done COVID,positive
RT ManaliShanbhag What efforts This big lie What going Is way make Indian government look good Indians sti,positive
Great follow post FLDEO,positive
RT MamaRedfield Parmesean garlic sauce bacon green peas sauteed scallops served shells Delicious fast COVID https,negative
RT thinkers RT Fourthoption Not sure expect ReimagineTheFuture virtual summit See feedback past event Join us May help support communities impacted COVID https co hIdsKRpqPu https co MnBHUWlS K,negative
RT SenTedCruz It time Congress pass RESULTs Coronavirus Patients Act another country renowned resea,neutral
